task,filter,noise,optimizer,seed,steps,lr,t_eps,final_grad_norm_sq,final_loss,holdout_metric,elapsed_s
quadratic,F0,N3,sgd,0,2000,0.01,-1,1.889006189046154,0.05509041580757046,0.4262173591357415,0.035177167000256304
quadratic,F0,N3,sgd,1,2000,0.01,-1,1.6472388758893401,0.15942887714217732,0.4419408710165253,0.03870116699999926
quadratic,F0,N3,sgd,2,2000,0.01,-1,0.5940338208557424,0.012762727299213794,0.38806128169565957,0.029500707999432052
quadratic,F0,N3,sgd,3,2000,0.01,-1,2.59365777984331,0.23681026767000252,0.4563074083712597,0.03840245799983677
quadratic,F0,N3,sgd,4,2000,0.01,-1,1.0695374171597491,0.07054520187139454,0.3317538969762091,0.04677716700007295
quadratic,F0,N3,adam,0,2000,0.01,-1,2.0077566671947666,0.03477166335073917,0.3609888820782177,0.053612082999279664
quadratic,F0,N3,adam,1,2000,0.01,-1,1.2796455725334541,0.12866816273088905,0.41456783057707286,0.06020024999997986
quadratic,F0,N3,adam,2,2000,0.01,-1,0.4941131053343778,-0.025007478546177214,0.32240395156809326,0.06485012500070297
quadratic,F0,N3,adam,3,2000,0.01,-1,1.636003454436787,0.13627552961497083,0.37352085677905944,0.04398512500029028
quadratic,F0,N3,adam,4,2000,0.01,-1,1.1615814181376802,0.06928170930060068,0.3332565669966576,0.05799958300030994
quadratic,F0,N3,adamw,0,2000,0.01,-1,2.0076554273816307,0.03475825697153451,0.36097544936390863,0.062342582999917795
quadratic,F0,N3,adamw,1,2000,0.01,-1,1.27958009237545,0.12865427401815316,0.41454867807546414,0.05075025000041933
quadratic,F0,N3,adamw,2,2000,0.01,-1,0.49409052819072047,-0.025013761612174418,0.3223907188426089,0.04877145800037397
quadratic,F0,N3,adamw,3,2000,0.01,-1,1.6359136515363957,0.13625540736852917,0.37348674740441123,0.06294600000001083
quadratic,F0,N3,adamw,4,2000,0.01,-1,1.1615198102521762,0.06926832509061084,0.33323112250812786,0.044005249999827356
quadratic,F0,N4,sgd,0,2000,0.01,-1,9.138320532584865,1.197631633367,1.0862160735331787,0.15943433299980825
quadratic,F0,N4,sgd,1,2000,0.01,-1,8.667394516512228,1.4082022932018676,1.2348212127132538,0.14204866599993693
quadratic,F0,N4,sgd,2,2000,0.01,-1,25.790666756963223,3.4620443284992257,1.767234315325338,0.15939729099955002
quadratic,F0,N4,sgd,3,2000,0.01,-1,44.79581044656094,8.429814631028291,2.9387936190434445,0.20402883299993846
quadratic,F0,N4,sgd,4,2000,0.01,-1,12.575356673541503,1.77991407719554,1.2682571746639661,0.17747287499969389
quadratic,F0,N4,adam,0,2000,0.01,-1,8.838471277302688,0.9983108662047393,0.9732589328613606,0.18247587499990914
quadratic,F0,N4,adam,1,2000,0.01,-1,9.38659584057213,1.3412902779265492,1.1403758764339562,0.1994044169996414
quadratic,F0,N4,adam,2,2000,0.01,-1,11.135981546651363,1.8423526470588028,1.4512526150383096,0.1754636669993488
quadratic,F0,N4,adam,3,2000,0.01,-1,14.95301975789954,2.4827153028475997,1.5531238319754512,0.15648558300017612
quadratic,F0,N4,adam,4,2000,0.01,-1,12.398007742082084,1.7521109572599847,1.2338926389653133,0.17797874999996566
quadratic,F0,N4,adamw,0,2000,0.01,-1,8.837807928405056,0.9982058811732064,0.9732064679115993,0.18137649999971472
quadratic,F0,N4,adamw,1,2000,0.01,-1,9.385806651318784,1.3411095031351632,1.140275055573452,0.20440591700025834
quadratic,F0,N4,adamw,2,2000,0.01,-1,11.134869793081966,1.8420808258968178,1.451124140234236,0.14879800000016985
quadratic,F0,N4,adamw,3,2000,0.01,-1,14.95187953823938,2.4824381657701164,1.5530161274262437,0.1662884170000325
quadratic,F0,N4,adamw,4,2000,0.01,-1,12.396242365909204,1.7517755987258332,1.2337556821118452,0.14974824999990233
quadratic,F1,N1,sgd,0,2000,0.01,-1,0.19730454784464402,-0.15070801864459932,0.1380775834759555,0.02141399999982241
quadratic,F1,N1,sgd,1,2000,0.01,-1,0.23363251341171032,-0.035155716400583084,0.14729554805639009,0.014741500000127417
quadratic,F1,N1,sgd,2,2000,0.01,-1,0.23076341858823007,-0.0900098541524676,0.14850302757905728,0.03523145800045313
quadratic,F1,N1,sgd,3,2000,0.01,-1,0.290363597504429,-0.01557090586726044,0.157474697823619,0.014735665999978664
quadratic,F1,N1,sgd,4,2000,0.01,-1,0.2266529433533999,-0.03574604012159141,0.15428673813448956,0.015454374999535503
quadratic,F1,N1,adam,0,2000,0.01,-1,1.1385226051134438,-0.04029971017366901,0.3062249236567982,0.03207974999986618
quadratic,F1,N1,adam,1,2000,0.01,-1,0.9507843471843597,0.07403483739529466,0.35906798483762614,0.03954620800050179
quadratic,F1,N1,adam,2,2000,0.01,-1,1.061443248164685,0.013906869230194713,0.3171591749748778,0.03192562500044005
quadratic,F1,N1,adam,3,2000,0.01,-1,1.129240949159728,0.08908568187564932,0.31099344856979944,0.03257129199937481
quadratic,F1,N1,adam,4,2000,0.01,-1,1.0029800749464015,0.06185368998138749,0.32145067299772256,0.02355654199982382
quadratic,F1,N1,adamw,0,2000,0.01,-1,1.1385137631555282,-0.04030102525839718,0.3062226826747825,0.028094667000004847
quadratic,F1,N1,adamw,1,2000,0.01,-1,0.9507726825734453,0.07403300989055113,0.3590655218591796,0.029634958000315237
quadratic,F1,N1,adamw,2,2000,0.01,-1,1.061433463038709,0.01390542027679792,0.31715708950663823,0.027918375000808737
quadratic,F1,N1,adamw,3,2000,0.01,-1,1.1292305449980118,0.08908452524286595,0.310992354132771,0.03049087499948655
quadratic,F1,N1,adamw,4,2000,0.01,-1,1.0029688156523855,0.061851622048971516,0.32144762071628324,0.03485879199979536
quadratic,F1,N2,sgd,0,2000,0.01,-1,2.357908984391182,0.2999552168525692,0.7321575010307431,0.11728745799973694
quadratic,F1,N2,sgd,1,2000,0.01,-1,3.329793732900663,0.5551718025431089,0.78247469396635,0.09539837499960413
quadratic,F1,N2,sgd,2,2000,0.01,-1,2.3465849043092835,0.33810184796983084,0.7435674833187693,0.10796225000012782
quadratic,F1,N2,sgd,3,2000,0.01,-1,1.8739614326986818,0.2280148693395383,0.4815791039551091,0.11915537499953643
quadratic,F1,N2,sgd,4,2000,0.01,-1,2.424653382493617,0.37560015113839024,0.6600234345233496,0.11124087500047608
quadratic,F1,N2,adam,0,2000,0.01,-1,5.280991716100338,0.6873285195122788,0.9134405600025504,0.11816716700013785
quadratic,F1,N2,adam,1,2000,0.01,-1,5.589167196491621,1.047926593945742,1.0842107338470637,0.09757762499975797
quadratic,F1,N2,adam,2,2000,0.01,-1,4.354860689854885,0.6663767300440371,0.9598136356385493,0.11652912500085222
quadratic,F1,N2,adam,3,2000,0.01,-1,4.708289884710938,0.6212960032894589,0.7683570923825869,0.11923641700013832
quadratic,F1,N2,adam,4,2000,0.01,-1,4.32289135533122,0.7114720842141641,0.8897508579553887,0.11307916700025089
quadratic,F1,N2,adamw,0,2000,0.01,-1,5.280876540861969,0.6873029180740086,0.9134236733874893,0.12452783299977455
quadratic,F1,N2,adamw,1,2000,0.01,-1,5.589037923943452,1.0478920216170318,1.0841901578176898,0.10977029200057586
quadratic,F1,N2,adamw,2,2000,0.01,-1,4.354788352996936,0.6663569885045271,0.9597982777191388,0.11397395800031518
quadratic,F1,N2,adamw,3,2000,0.01,-1,4.708207938184284,0.6212806276841109,0.7683467451620416,0.1362060419996851
quadratic,F1,N2,adamw,4,2000,0.01,-1,4.322817564950518,0.711455922568906,0.8897396540543809,0.11781012499977805
quadratic,F1,N3,sgd,0,2000,0.01,-1,2.526484933283782,0.1072936239674816,0.4504366053822726,0.04459687500002474
quadratic,F1,N3,sgd,1,2000,0.01,-1,1.3591474409678534,0.13778219235645006,0.4356557905165183,0.03668833299980179
quadratic,F1,N3,sgd,2,2000,0.01,-1,0.5696758434567315,0.003184634160708577,0.3786139488589438,0.03614750000087952
quadratic,F1,N3,sgd,3,2000,0.01,-1,1.899697102617704,0.16317852530197027,0.40017647166025294,0.03603479100002005
quadratic,F1,N3,sgd,4,2000,0.01,-1,1.0617607269844942,0.06923206144842942,0.3393140790662828,0.035823709000396775
quadratic,F1,N3,adam,0,2000,0.01,-1,5.354205968527887,0.4309652036682679,0.6614864177386371,0.05406220900022163
quadratic,F1,N3,adam,1,2000,0.01,-1,3.4975747738243883,0.45346773206143814,0.6917977424337877,0.04874129099971469
quadratic,F1,N3,adam,2,2000,0.01,-1,1.3669793724538686,0.16532853927547927,0.5830436295285537,0.05483083299986902
quadratic,F1,N3,adam,3,2000,0.01,-1,3.283993235491582,0.3384559247875252,0.5435124112088958,0.04889608300072723
quadratic,F1,N3,adam,4,2000,0.01,-1,2.918283230404244,0.26891106199172193,0.49992868123578255,0.04522575000009965
quadratic,F1,N3,adamw,0,2000,0.01,-1,5.354081225630249,0.4309459959797749,0.6614727041093564,0.06137800000033167
quadratic,F1,N3,adamw,1,2000,0.01,-1,3.497474822753424,0.4534472393620068,0.6917804263372634,0.06913662500028295
quadratic,F1,N3,adamw,2,2000,0.01,-1,1.3669504416636888,0.16532079346354867,0.5830345576647685,0.05903479199969297
quadratic,F1,N3,adamw,3,2000,0.01,-1,3.2839296645428875,0.3384457036120571,0.5435028957939152,0.04315179200057173
quadratic,F1,N3,adamw,4,2000,0.01,-1,2.918205454018946,0.26889889514897986,0.4999166903428995,0.04502479100028722
quadratic,F1,N4,sgd,0,2000,0.01,-1,8.756488104123761,1.165271044120989,1.0786423139067476,0.13623229099994205
quadratic,F1,N4,sgd,1,2000,0.01,-1,9.059840835945923,1.4183928819921898,1.2267998175820531,0.1381014580001647
quadratic,F1,N4,sgd,2,2000,0.01,-1,19.668941350669193,2.8643731532428287,1.6737367732617012,0.14911395800027094
quadratic,F1,N4,sgd,3,2000,0.01,-1,47.31162351849291,8.511012932980554,2.8919019813253453,0.15741733300001215
quadratic,F1,N4,sgd,4,2000,0.01,-1,12.588984086709228,1.7652868473266499,1.256623140576334,0.14361129200005962
quadratic,F1,N4,adam,0,2000,0.01,-1,12.02178622316761,1.4973891557065855,1.184260660255628,0.15719783299937262
quadratic,F1,N4,adam,1,2000,0.01,-1,12.59038336750113,1.7992251603900664,1.3290049199379919,0.12608216700027697
quadratic,F1,N4,adam,2,2000,0.01,-1,14.264721852575551,2.3184685927258473,1.5906644882712615,0.16097183400052018
quadratic,F1,N4,adam,3,2000,0.01,-1,27.74610241953714,4.60926962179648,2.09321816418176,0.13078737500018178
quadratic,F1,N4,adam,4,2000,0.01,-1,17.214889027819428,2.514362689378934,1.506464886860272,0.15932641700055683
quadratic,F1,N4,adamw,0,2000,0.01,-1,12.021263646132622,1.4973038756440133,1.184224952966668,0.1420142080005462
quadratic,F1,N4,adamw,1,2000,0.01,-1,12.589799278139223,1.7990874053090518,1.3289358140286938,0.14435437500014814
quadratic,F1,N4,adamw,2,2000,0.01,-1,14.26393645143975,2.3182664528676775,1.5905729064681482,0.164159459000075
quadratic,F1,N4,adamw,3,2000,0.01,-1,27.74481748299999,4.6090035394449895,2.0931496381567163,0.12484216699976969
quadratic,F1,N4,adamw,4,2000,0.01,-1,17.213193918001842,2.5139898517947614,1.506321803874443,0.15051962500001537
quadratic,F2,N1,sgd,0,2000,0.01,-1,0.042612025259497886,-0.16840239716239067,0.07869473617879333,0.03839658299966686
quadratic,F2,N1,sgd,1,2000,0.01,-1,0.057991169568697765,-0.05398100369787502,0.09506757646641767,0.039177749999907974
quadratic,F2,N1,sgd,2,2000,0.01,-1,0.03920945537712102,-0.11220083302863626,0.07738067716072154,0.03773004199956631
quadratic,F2,N1,sgd,3,2000,0.01,-1,0.04577486986145266,-0.04316728646457734,0.09177078593417816,0.041766540999560675
quadratic,F2,N1,sgd,4,2000,0.01,-1,0.042027324215037284,-0.05982145176477302,0.07052767964200024,0.04822320899984334
quadratic,F2,N1,adam,0,2000,0.01,-1,0.06257234798188448,-0.1632862798595245,0.11616586745297473,0.049609916000008525
quadratic,F2,N1,adam,1,2000,0.01,-1,0.0755870440272383,-0.04936243230699258,0.11716236797202681,0.05239370900017093
quadratic,F2,N1,adam,2,2000,0.01,-1,0.07671754220879015,-0.10602289238970827,0.11000249016310089,0.06314512500011915
quadratic,F2,N1,adam,3,2000,0.01,-1,0.07224972791201986,-0.03796471772714719,0.11622242153816752,0.0401402909992612
quadratic,F2,N1,adam,4,2000,0.01,-1,0.07434441456958431,-0.05352534935161432,0.11070907933747633,0.041891374999977415
quadratic,F2,N1,adamw,0,2000,0.01,-1,0.06257183670229027,-0.1632863907815139,0.11616527652512587,0.05761229200015805
quadratic,F2,N1,adamw,1,2000,0.01,-1,0.07558685436068956,-0.04936248011697318,0.11716214082389982,0.06546400000024732
quadratic,F2,N1,adamw,2,2000,0.01,-1,0.0767173350175986,-0.10602290521967694,0.11000243799922016,0.058103500000470376
quadratic,F2,N1,adamw,3,2000,0.01,-1,0.07224968746288238,-0.03796473393544399,0.1162223608749401,0.046403790999647754
quadratic,F2,N1,adamw,4,2000,0.01,-1,0.07434417108975348,-0.053525371201896266,0.11070904755514312,0.048797790999742574
quadratic,F2,N2,sgd,0,2000,0.01,-1,1.1886593337454305,0.1320892175134345,0.6473061410530623,0.11660108399973979
quadratic,F2,N2,sgd,1,2000,0.01,-1,1.6519075410138448,0.23755239207775436,0.5312945465244432,0.1325561250005194
quadratic,F2,N2,sgd,2,2000,0.01,-1,1.507657456431692,0.1795940963488798,0.5933909171199806,0.12072066600012477
quadratic,F2,N2,sgd,3,2000,0.01,-1,1.0771389303073737,0.14417995950563373,0.4275989370004229,0.1392832499996075
quadratic,F2,N2,sgd,4,2000,0.01,-1,1.2919864264555996,0.1634449588713611,0.4847384238164082,0.11870841600011772
quadratic,F2,N2,adam,0,2000,0.01,-1,1.3044040909004306,0.15882469146361933,0.6632244684870396,0.12197699999978795
quadratic,F2,N2,adam,1,2000,0.01,-1,2.172918478407727,0.3765114715604429,0.6759907596767151,0.1602155419996052
quadratic,F2,N2,adam,2,2000,0.01,-1,1.7342218387276591,0.2665224570645884,0.7074514568546179,0.13628199999948265
quadratic,F2,N2,adam,3,2000,0.01,-1,1.0339150853781427,0.13663499482232405,0.41335419668517315,0.14248995799971453
quadratic,F2,N2,adam,4,2000,0.01,-1,1.4621377355483915,0.2201192427302432,0.5609640694400094,0.16281558299942844
quadratic,F2,N2,adamw,0,2000,0.01,-1,1.304399936680333,0.1588232424555226,0.6632228164887826,0.12641762500061304
quadratic,F2,N2,adamw,1,2000,0.01,-1,2.172913699346354,0.37651036337050725,0.6759898704427364,0.14129387499997392
quadratic,F2,N2,adamw,2,2000,0.01,-1,1.7342177911528036,0.2665211262757872,0.7074499936365113,0.14004929200018523
quadratic,F2,N2,adamw,3,2000,0.01,-1,1.0339133497084145,0.1366345804094069,0.4133536169180459,0.12685916700047528
quadratic,F2,N2,adamw,4,2000,0.01,-1,1.4621350599504015,0.2201185481017445,0.5609633043834711,0.1424778750006226
quadratic,F2,N3,sgd,0,2000,0.01,-1,0.6261751102489026,-0.08492444010122424,0.27743817664460013,0.0562549169999329
quadratic,F2,N3,sgd,1,2000,0.01,-1,0.2880449670214384,-0.012146711874327712,0.23177145162064552,0.05504920800012769
quadratic,F2,N3,sgd,2,2000,0.01,-1,0.20318754936385552,-0.08375224189566027,0.19010609043248056,0.06264283300060924
quadratic,F2,N3,sgd,3,2000,0.01,-1,0.30109777419850353,0.005563091770573181,0.25614449989812754,0.05699229200035916
quadratic,F2,N3,sgd,4,2000,0.01,-1,0.3684154705069619,-0.0009688463434358863,0.2747000155834631,0.06149737499981711
quadratic,F2,N3,adam,0,2000,0.01,-1,0.7667739517749081,-0.052535047888110586,0.3502284282080307,0.0758895000008124
quadratic,F2,N3,adam,1,2000,0.01,-1,0.4363752503438865,0.033679212157241706,0.34713878306383866,0.06928579199939122
quadratic,F2,N3,adam,2,2000,0.01,-1,0.3562756071855907,-0.03442438655983096,0.32600467889924645,0.07577320799919107
quadratic,F2,N3,adam,3,2000,0.01,-1,0.48139490296294146,0.03542510911708756,0.3081612277375957,0.0666222089994335
quadratic,F2,N3,adam,4,2000,0.01,-1,0.3789294688713019,0.0022114384684765176,0.2764066132100802,0.06849520800005848
quadratic,F2,N3,adamw,0,2000,0.01,-1,0.7667700511938937,-0.052535692352935315,0.3502274857005719,0.0886279160004051
quadratic,F2,N3,adamw,1,2000,0.01,-1,0.43637293618778555,0.0336786485758587,0.34713776040182376,0.07273275000079593
quadratic,F2,N3,adamw,2,2000,0.01,-1,0.3562735181993077,-0.03442490307492313,0.3260036117509726,0.08590304199969978
quadratic,F2,N3,adamw,3,2000,0.01,-1,0.48139328080690724,0.0354245075622763,0.3081597697272143,0.07461770800000522
quadratic,F2,N3,adamw,4,2000,0.01,-1,0.37892706374033963,0.002210903641420986,0.27640542553244374,0.0830399579999721
quadratic,F2,N4,sgd,0,2000,0.01,-1,4.337646855841389,0.525120711028124,0.8195894796063,0.1529746249998425
quadratic,F2,N4,sgd,1,2000,0.01,-1,5.7796332175108045,0.9976311854527735,1.0669192621228984,0.1567119579995051
quadratic,F2,N4,sgd,2,2000,0.01,-1,8.586903087723961,1.5358894928118154,1.4039802078657084,0.14479641599973547
quadratic,F2,N4,sgd,3,2000,0.01,-1,9.119678062887424,1.7407746456874955,1.406362641463887,0.14523633300086658
quadratic,F2,N4,sgd,4,2000,0.01,-1,7.788619296349746,1.3318019889981105,1.1893080127186073,0.1472038749998319
quadratic,F2,N4,adam,0,2000,0.01,-1,4.678006233282668,0.6561183759268829,0.9184604848376523,0.15723399999933463
quadratic,F2,N4,adam,1,2000,0.01,-1,5.91653202542738,1.070407252641491,1.1295437947717628,0.18007250000027852
quadratic,F2,N4,adam,2,2000,0.01,-1,10.414641353149413,1.803541312915792,1.4701549721451437,0.15888783300033538
quadratic,F2,N4,adam,3,2000,0.01,-1,18.02328934179418,4.06956932942599,2.1947693015425336,0.18144954100080213
quadratic,F2,N4,adam,4,2000,0.01,-1,7.59632494118152,1.2661093748515708,1.1333129075880668,0.18601270799990743
quadratic,F2,N4,adamw,0,2000,0.01,-1,4.677972388790292,0.6561102492434738,0.918455097271597,0.15301320900016435
quadratic,F2,N4,adamw,1,2000,0.01,-1,5.9163972109011675,1.070369125026818,1.1295196078769238,0.16175441699942894
quadratic,F2,N4,adamw,2,2000,0.01,-1,10.414582387224119,1.8035250906084077,1.4701470003152368,0.19108508299996174
quadratic,F2,N4,adamw,3,2000,0.01,-1,18.022988617730597,4.069494546850402,2.194748627138464,0.20135420899987366
quadratic,F2,N4,adamw,4,2000,0.01,-1,7.596194120892483,1.2660819269584584,1.133298814510927,0.15736933300013334
quadratic,F3,N1,sgd,0,2000,0.01,-1,0.5000634474011301,-0.11155620053190354,0.21169027269231377,0.033538208000209124
quadratic,F3,N1,sgd,1,2000,0.01,-1,0.3630435475489107,-0.0001321444935775684,0.24834396265141792,0.028248958000403945
quadratic,F3,N1,sgd,2,2000,0.01,-1,0.47552200259119115,-0.049216310021125226,0.2421441607633213,0.02428554099969915
quadratic,F3,N1,sgd,3,2000,0.01,-1,0.36431198872979725,-0.0034906319203418523,0.19848444536498383,0.025991832999352482
quadratic,F3,N1,sgd,4,2000,0.01,-1,0.4069846600558894,-0.0002880516356410512,0.24286075046449807,0.02701116699972772
quadratic,F3,N1,adam,0,2000,0.01,-1,0.9754351665278876,-0.0244951764647392,0.3573905603171361,0.04177125000023807
quadratic,F3,N1,adam,1,2000,0.01,-1,0.9289929223150564,0.16512123254765543,0.5448584705181769,0.04026558300029137
quadratic,F3,N1,adam,2,2000,0.01,-1,0.8857967763117718,0.049086101959138095,0.4198723731462963,0.04076058299961005
quadratic,F3,N1,adam,3,2000,0.01,-1,0.7005389616379539,0.08660842089955734,0.41349577939629173,0.047451792000174464
quadratic,F3,N1,adam,4,2000,0.01,-1,0.8064271894185194,0.0939009481977352,0.4099223233015111,0.042312833000323735
quadratic,F3,N1,adamw,0,2000,0.01,-1,0.9754347508382887,-0.024495237036983197,0.35739052457210985,0.04370850000032078
quadratic,F3,N1,adamw,1,2000,0.01,-1,0.928654848054698,0.16508977932397792,0.5448394852877392,0.047802000000046974
quadratic,F3,N1,adamw,2,2000,0.01,-1,0.8857681834477038,0.049084306854949744,0.41987175675241495,0.041094541999882495
quadratic,F3,N1,adamw,3,2000,0.01,-1,0.7005336006111265,0.08660831646129966,0.4134962360569825,0.04593833399940195
quadratic,F3,N1,adamw,4,2000,0.01,-1,0.8064277034907175,0.09389694887202527,0.4099159230793294,0.03897108399996796
quadratic,F3,N2,sgd,0,2000,0.01,-1,2.662499629029678,0.33952130393728697,0.7551506302639747,0.1212397500003135
quadratic,F3,N2,sgd,1,2000,0.01,-1,2.3156471723792653,0.34054401027589765,0.6225497099603645,0.1078999589999512
quadratic,F3,N2,sgd,2,2000,0.01,-1,2.8598860060700804,0.4458916528790144,0.8104022473207876,0.11988779199964483
quadratic,F3,N2,sgd,3,2000,0.01,-1,1.5314578823320877,0.18960215037460718,0.4441487863886626,0.11730579199956992
quadratic,F3,N2,sgd,4,2000,0.01,-1,2.051127122906628,0.31607907908954286,0.6238570268461802,0.11062774999936664
quadratic,F3,N2,adam,0,2000,0.01,-1,3.9821074001727528,0.545976049007993,0.8501497516024017,0.12250895799934369
quadratic,F3,N2,adam,1,2000,0.01,-1,3.5140076370058453,0.6425945681453139,0.8892321254808243,0.12491616700026498
quadratic,F3,N2,adam,2,2000,0.01,-1,5.676978122121726,1.186078101099541,1.2769146867868981,0.12996912500057078
quadratic,F3,N2,adam,3,2000,0.01,-1,2.282087376663601,0.36545003804559106,0.6468378058102697,0.1106671669995194
quadratic,F3,N2,adam,4,2000,0.01,-1,3.619627780497106,0.684229354553273,0.8914433191392211,0.12563870899975882
quadratic,F3,N2,adamw,0,2000,0.01,-1,3.9820917562484364,0.5459727071305951,0.8501475604849009,0.12521941599970887
quadratic,F3,N2,adamw,1,2000,0.01,-1,3.5139950031661074,0.642591370326778,0.8892297336089761,0.1260705410004448
quadratic,F3,N2,adamw,2,2000,0.01,-1,5.676955951467025,1.1860714155480268,1.2769108605558737,0.13145154199992248
quadratic,F3,N2,adamw,3,2000,0.01,-1,2.2820793847963348,0.36544844643698904,0.6468363578192248,0.12975958399965748
quadratic,F3,N2,adamw,4,2000,0.01,-1,3.619617507670203,0.6842265172566594,0.8914413689209602,0.14137587500044901
quadratic,F3,N3,sgd,0,2000,0.01,-1,1.661657249895068,0.07912698130359996,0.4781750309450583,0.054862916999809386
quadratic,F3,N3,sgd,1,2000,0.01,-1,2.7404820418184355,0.30670108060920787,0.5484312685556811,0.054543666999961715
quadratic,F3,N3,sgd,2,2000,0.01,-1,1.7739467469396204,0.1904241561193067,0.542932198880655,0.05282716600049753
quadratic,F3,N3,sgd,3,2000,0.01,-1,2.321324187316309,0.24874612900024212,0.4944284968688081,0.0563672910002424
quadratic,F3,N3,sgd,4,2000,0.01,-1,2.019567662043501,0.17678917032423805,0.40388293954447113,0.04612362500029121
quadratic,F3,N3,adam,0,2000,0.01,-1,1.7486570320239512,0.13271679347655557,0.5628258605094066,0.060443750000558794
quadratic,F3,N3,adam,1,2000,0.01,-1,2.3799231523208633,0.3470457521912369,0.6310220471645839,0.06194158400012384
quadratic,F3,N3,adam,2,2000,0.01,-1,2.0991273581295693,0.3044507331689493,0.6758139716881356,0.061752249999699416
quadratic,F3,N3,adam,3,2000,0.01,-1,2.8928483195389623,0.35413543847532764,0.5931715971291319,0.06683758399958606
quadratic,F3,N3,adam,4,2000,0.01,-1,2.528982522753092,0.2444851938590139,0.45511726229121613,0.060060374999920896
quadratic,F3,N3,adamw,0,2000,0.01,-1,1.7485886573034661,0.13270211636105916,0.5628114220750525,0.06024845800038747
quadratic,F3,N3,adamw,1,2000,0.01,-1,2.3798578084997817,0.347032847031729,0.6310111417639753,0.059848500000043714
quadratic,F3,N3,adamw,2,2000,0.01,-1,2.0990570507336246,0.3044301641368635,0.6757940630385756,0.05858354199972382
