task,filter,noise,optimizer,seed,steps,lr,t_eps,final_grad_norm_sq,final_loss,holdout_metric,elapsed_s
quadratic,F0,N3,adamw,2,15000,0.01,9,0.07653494191941626,-0.1103481298725992,0.07342106203933317,0.40469100000336766
quadratic,F0,N3,adamw,3,15000,0.01,13,0.16900828471404458,-0.030533735223280775,0.12180372694771684,0.372433042000921
quadratic,F0,N3,adamw,4,15000,0.01,7,0.22154858463106333,-0.0189638952883147,0.23139092779373668,0.3608504579970031
quadratic,F0,N4,sgd,0,15000,0.01,76,0.12804430055160212,-0.15471203276929352,0.14289476361157105,0.7121312500021304
quadratic,F0,N4,sgd,1,15000,0.01,241,0.1703954954111571,-0.03931583214125606,0.148280640308706,0.7334517089984729
quadratic,F0,N4,sgd,2,15000,0.01,52,0.15102666056009553,-0.09071672352820347,0.16684681506475577,0.7199189160019159
quadratic,F0,N4,sgd,3,15000,0.01,69,0.08833137251723328,-0.033238912425106425,0.141256861888642,0.7585518749983748
quadratic,F0,N4,sgd,4,15000,0.01,55,0.17818720170230135,-0.02120258649308994,0.24512408380103118,0.7467137920029927
quadratic,F0,N4,adam,0,15000,0.01,2692,0.341976064045251,-0.1223215186321654,0.22593188946081275,0.8490192079989356
quadratic,F0,N4,adam,1,15000,0.01,13715,0.5501224779653826,0.009729040719031662,0.24293745743819414,0.8702403329953086
quadratic,F0,N4,adam,2,15000,0.01,-1,0.2547663066641619,-0.07684072418708585,0.20325182084908536,0.8313217499962775
quadratic,F0,N4,adam,3,15000,0.01,772,0.22287955374293006,-0.01609091728380281,0.18616982244884922,0.9039312499953667
quadratic,F0,N4,adam,4,15000,0.01,-1,0.34692282783935524,0.013941031116278674,0.32253495928877435,0.8973815420031315
quadratic,F0,N4,adamw,0,15000,0.01,2692,0.34197176892011544,-0.12232243259517106,0.22592922121677336,0.8126707089977572
quadratic,F0,N4,adamw,1,15000,0.01,13715,0.5501170332503705,0.009727958403183079,0.24293483024297993,0.8219162079985836
quadratic,F0,N4,adamw,2,15000,0.01,-1,0.2547633752939403,-0.07684153809234867,0.2032491263670083,0.8226761670011911
quadratic,F0,N4,adamw,3,15000,0.01,772,0.22287689905899188,-0.0160915340363067,0.18616796123423746,0.807705375002115
quadratic,F0,N4,adamw,4,15000,0.01,-1,0.3468959244159371,0.013933437999724269,0.32251824894968234,0.849934709003719
quadratic,F1,N1,sgd,0,15000,0.01,43,0.002120229366089312,-0.17474774961627051,0.0165986681256147,0.18332070799806388
quadratic,F1,N1,sgd,1,15000,0.01,21,0.0023817611171666198,-0.06312695602179534,0.01504069453014988,0.18297233399789548
quadratic,F1,N1,sgd,2,15000,0.01,35,0.0019512760815095032,-0.11819414286723531,0.015399850956513875,0.20983379199606134
quadratic,F1,N1,sgd,3,15000,0.01,19,0.002327458050967297,-0.05106700877930782,0.01402274328754449,0.20406783300131792
quadratic,F1,N1,sgd,4,15000,0.01,26,0.0017008017415097508,-0.06567429613803484,0.014111338641950374,0.17284700000163866
quadratic,F1,N1,adam,0,15000,0.01,14,0.0268817497368366,-0.17118305311155999,0.05701679932217041,0.2657637079973938
quadratic,F1,N1,adam,1,15000,0.01,5,0.03562108082235184,-0.0565367454012151,0.08236441814020884,0.3121859999955632
quadratic,F1,N1,adam,2,15000,0.01,7,0.026725170619661055,-0.11268900065744476,0.08482831480922767,0.2552652499944088
quadratic,F1,N1,adam,3,15000,0.01,3,0.04284131077714766,-0.04472793432779161,0.07878236253422621,0.2715697080056998
quadratic,F1,N1,adam,4,15000,0.01,3,0.03569964909460851,-0.05933193229967976,0.08258698726676594,0.24897041599615477
quadratic,F1,N1,adamw,0,15000,0.01,14,0.026881482554786087,-0.17118307875074243,0.057016698795257226,0.3141197500008275
quadratic,F1,N1,adamw,1,15000,0.01,5,0.03562100455198101,-0.05653674612441156,0.0823644577701992,0.27950533400144195
quadratic,F1,N1,adamw,2,15000,0.01,7,0.026725053547487103,-0.11268902369525319,0.08482805990999279,0.29078704199491767
quadratic,F1,N1,adamw,3,15000,0.01,3,0.042840883279239704,-0.04472799981704063,0.07878197706276155,0.32255904100020416
quadratic,F1,N1,adamw,4,15000,0.01,3,0.035699176441433014,-0.05933201265614228,0.08258642458057527,0.29311987499386305
quadratic,F1,N2,sgd,0,15000,0.01,47,0.021055372867945055,-0.17178698717577126,0.056167122666175226,0.5245945419956115
quadratic,F1,N2,sgd,1,15000,0.01,24,0.021157097969123045,-0.05956923545789135,0.06579410445863626,0.5188842909992673
quadratic,F1,N2,sgd,2,15000,0.01,42,0.02107627525005637,-0.11451765444894758,0.06622947397200032,0.5296302499991725
quadratic,F1,N2,sgd,3,15000,0.01,20,0.031436584337712084,-0.046354212768923535,0.06869944518653892,0.5519572500052163
quadratic,F1,N2,sgd,4,15000,0.01,26,0.029984902975124652,-0.060912717102918984,0.07196341783957817,0.5140246250011842
quadratic,F1,N2,adam,0,15000,0.01,22,0.09735062902488548,-0.15958867588135753,0.11228739403124885,0.6569445420027478
quadratic,F1,N2,adam,1,15000,0.01,13,0.07718757504184222,-0.0499576474017029,0.11799454084633926,0.6037884159959503
quadratic,F1,N2,adam,2,15000,0.01,12,0.08799614253374893,-0.10168115272559625,0.1304087733599957,0.5877333330063266
quadratic,F1,N2,adam,3,15000,0.01,20,0.10702188505114099,-0.028586867772005947,0.16513464904475478,0.5872910420002881
quadratic,F1,N2,adam,4,15000,0.01,25,0.14620631687044314,-0.037323911001440196,0.17941865815984684,0.639219625001715
quadratic,F1,N2,adamw,0,15000,0.01,22,0.09734943603411308,-0.15958888301583252,0.11228661891184345,0.6981452920008451
quadratic,F1,N2,adamw,1,15000,0.01,13,0.07718720198521115,-0.04995764404085029,0.11799479092332188,0.6726592089980841
quadratic,F1,N2,adamw,2,15000,0.01,12,0.08799503076916315,-0.10168134488389488,0.1304080689045264,0.6475466250049067
quadratic,F1,N2,adamw,3,15000,0.01,20,0.10701985756155702,-0.028587242255460665,0.16513332869046346,0.650666541994724
quadratic,F1,N2,adamw,4,15000,0.01,25,0.14620559801623625,-0.03732406916013245,0.17941814313767926,0.623857250000583
quadratic,F1,N3,sgd,0,15000,0.01,45,0.010572164925254071,-0.17345731930017091,0.03723037844904594,0.28429412499826867
quadratic,F1,N3,sgd,1,15000,0.01,23,0.03351236563986488,-0.05800966901632017,0.07086047793772585,0.27259679100097856
quadratic,F1,N3,sgd,2,15000,0.01,33,0.007182216459220581,-0.11702204369393468,0.04110068206690039,0.32738120800058823
quadratic,F1,N3,sgd,3,15000,0.01,19,0.01626327037119204,-0.04929880543843295,0.038400903836377,0.26990304199716775
quadratic,F1,N3,sgd,4,15000,0.01,25,0.07596224518104669,-0.054295310332344235,0.09862011665639644,0.2928167080026469
quadratic,F1,N3,adam,0,15000,0.01,65,0.11453833567511919,-0.15998136196754598,0.10959281552432773,0.34844845800398616
quadratic,F1,N3,adam,1,15000,0.01,40,0.2861561105734885,-0.011962270646690906,0.2376673215400488,0.4275362499975017
quadratic,F1,N3,adam,2,15000,0.01,45,0.09233863534963295,-0.10682209145723681,0.10025849471550424,0.4008865420037182
quadratic,F1,N3,adam,3,15000,0.01,9,0.17649110522708475,-0.028310618772039733,0.13391882934506824,0.3547832920012297
quadratic,F1,N3,adam,4,15000,0.01,7,0.518853440943506,0.07689381441649526,0.44396624646268856,0.38150266699813074
quadratic,F1,N3,adamw,0,15000,0.01,65,0.11453702621874857,-0.15998155838568032,0.10959194036706663,0.38525454100454226
quadratic,F1,N3,adamw,1,15000,0.01,40,0.2861519094546536,-0.011963138923501704,0.23766529547400256,0.40972558299836237
quadratic,F1,N3,adamw,2,15000,0.01,45,0.09233762093316487,-0.10682225140412527,0.10025782237097086,0.4522902500029886
quadratic,F1,N3,adamw,3,15000,0.01,9,0.1764887927120493,-0.02831099646228491,0.13391740001955557,0.4146944589956547
quadratic,F1,N3,adamw,4,15000,0.01,7,0.5188423023387485,0.07689054515439847,0.4439611629661866,0.38584166699729394
quadratic,F1,N4,sgd,0,15000,0.01,79,0.11102834633418404,-0.15561368154601765,0.1425688790651121,0.6702016670024022
quadratic,F1,N4,sgd,1,15000,0.01,626,0.13938522928312685,-0.04128493631067838,0.14872479526522187,0.6274242500003311
quadratic,F1,N4,sgd,2,15000,0.01,52,0.15486910351915528,-0.08915197231172155,0.17272285393281,0.6116058749976219
quadratic,F1,N4,sgd,3,15000,0.01,73,0.08747877992807519,-0.03284723176918813,0.14310723624447347,0.5969189159950474
quadratic,F1,N4,sgd,4,15000,0.01,57,0.17771484931766224,-0.02106324850109477,0.24538991658893328,0.647258791999775
quadratic,F1,N4,adam,0,15000,0.01,-1,0.45475980801662147,-0.1047004036905641,0.25821822416391177,0.7413506250013597
quadratic,F1,N4,adam,1,15000,0.01,-1,0.5403555904908922,0.01845273773890385,0.26488169060964556,0.7270788750029169
quadratic,F1,N4,adam,2,15000,0.01,-1,0.3034278147710495,-0.0785430775238252,0.1860446010500498,0.7575308329978725
quadratic,F1,N4,adam,3,15000,0.01,-1,0.24517563250958693,-0.008899118824494026,0.20814445867468845,0.741939542000182
quadratic,F1,N4,adam,4,15000,0.01,-1,0.38012425034793873,0.019360112070282626,0.3297680778577657,0.7972049590025563
quadratic,F1,N4,adamw,0,15000,0.01,-1,0.454755380002239,-0.1047011438816757,0.2582165140196308,0.7236517090059351
quadratic,F1,N4,adamw,1,15000,0.01,-1,0.5403520359299797,0.018452029437058898,0.2648802389197055,0.7942668749965378
quadratic,F1,N4,adamw,2,15000,0.01,-1,0.3034247178675195,-0.07854344869186147,0.18604363498690354,0.8082445830004872
quadratic,F1,N4,adamw,3,15000,0.01,-1,0.2451736169389648,-0.008899536933450733,0.20814345019145464,0.7882798749997164
quadratic,F1,N4,adamw,4,15000,0.01,-1,0.38011370359880153,0.019357489317506277,0.329762724847474,0.7817593749932712
quadratic,F2,N1,sgd,0,15000,0.01,43,0.0011609819966615996,-0.17486185342671556,0.013507147754090523,0.43463537500065286
quadratic,F2,N1,sgd,1,15000,0.01,22,0.001106222289885201,-0.0632864557371182,0.011029377347719258,0.403795624995837
quadratic,F2,N1,sgd,2,15000,0.01,35,0.00090584462129053,-0.1183207004601699,0.012324308327855756,0.40381945799890673
quadratic,F2,N1,sgd,3,15000,0.01,19,0.0007237688984010189,-0.05121891108564511,0.010605960724819478,0.4230792499947711
quadratic,F2,N1,sgd,4,15000,0.01,26,0.0008357536838447938,-0.06577386264866007,0.011549098489684504,0.3890449160026037
quadratic,F2,N1,adam,0,15000,0.01,11,0.002655885437302535,-0.17442296478131697,0.028407990811249794,0.5446904170021298
quadratic,F2,N1,adam,1,15000,0.01,7,0.0033548659092793873,-0.06287929557857466,0.023673676847080032,0.48126270799548365
quadratic,F2,N1,adam,2,15000,0.01,7,0.0023966373251762233,-0.1179669884782904,0.024385629083510153,0.4810851250003907
quadratic,F2,N1,adam,3,15000,0.01,5,0.0024099037102869574,-0.05084020077015586,0.024646567241896775,0.44327275000250665
quadratic,F2,N1,adam,4,15000,0.01,6,0.0017494059058335482,-0.06553329489367457,0.020996882978219455,0.446987999996054
quadratic,F2,N1,adamw,0,15000,0.01,11,0.0026558843467629953,-0.17442296619226072,0.02840794800361256,0.5619506669972907
quadratic,F2,N1,adamw,1,15000,0.01,7,0.003354850953185669,-0.06287929783792495,0.023673654885970244,0.5354340420017252
quadratic,F2,N1,adamw,2,15000,0.01,7,0.0023966331941350817,-0.11796698918652417,0.0243856188612194,0.5400315419974504
quadratic,F2,N1,adamw,3,15000,0.01,5,0.002409894856846384,-0.05084020422423208,0.024646458922252614,0.5423280000031809
quadratic,F2,N1,adamw,4,15000,0.01,6,0.0017493918838685227,-0.06553329509911052,0.020996904195207722,0.4819869999992079
quadratic,F2,N2,sgd,0,15000,0.01,47,0.013417362587861782,-0.17295427334686575,0.046699539179445915,0.6957522079974297
quadratic,F2,N2,sgd,1,15000,0.01,25,0.01471951658562447,-0.06070203820831402,0.054674692675064716,0.7515704579927842
quadratic,F2,N2,sgd,2,15000,0.01,40,0.018734744588038737,-0.11457232891418025,0.06829603458533588,0.6498823329966399
quadratic,F2,N2,sgd,3,15000,0.01,19,0.021999426094707335,-0.04734738026758741,0.06485785239077031,0.7113842920007301
quadratic,F2,N2,sgd,4,15000,0.01,27,0.019449559904193454,-0.062039609920704814,0.06479619997312294,0.7264398749975953
quadratic,F2,N2,adam,0,15000,0.01,21,0.02449540346281085,-0.17040802324573218,0.0726585650194307,0.7918502499960596
quadratic,F2,N2,adam,1,15000,0.01,13,0.02535675587860352,-0.05738744779892235,0.0886848612179881,0.7951775420006015
quadratic,F2,N2,adam,2,15000,0.01,11,0.01924393840110442,-0.11466221040809234,0.06578224040057212,0.9122067500065896
quadratic,F2,N2,adam,3,15000,0.01,18,0.03066248487656776,-0.045682035210396765,0.07530224767839137,0.8117973330008681
quadratic,F2,N2,adam,4,15000,0.01,17,0.026674761997044497,-0.0598064917152632,0.08614527977353417,0.8614299580003717
quadratic,F2,N2,adamw,0,15000,0.01,21,0.02449535255254151,-0.1704080353976819,0.07265844161279132,0.7991964159955387
quadratic,F2,N2,adamw,1,15000,0.01,13,0.025356779450724815,-0.05738744822696193,0.08868486820251743,0.8945327500041458
quadratic,F2,N2,adamw,2,15000,0.01,11,0.01924393453848212,-0.11466221779168716,0.0657821680629428,0.878797500001383
quadratic,F2,N2,adamw,3,15000,0.01,18,0.030662459791317567,-0.045682040914603525,0.07530221828515049,0.9916855420015054
quadratic,F2,N2,adamw,4,15000,0.01,17,0.026674700113845238,-0.059806503638344916,0.08614517769763436,0.8903921250021085
quadratic,F2,N3,sgd,0,15000,0.01,50,0.006668804377351025,-0.1738368980568822,0.03591774750279825,0.48700283299695
quadratic,F2,N3,sgd,1,15000,0.01,26,0.03176855509637932,-0.05784787783936149,0.07544823648643419,0.4875255000006291
quadratic,F2,N3,sgd,2,15000,0.01,34,0.007547175527999289,-0.11674562415130166,0.04717334136409898,0.5559537919980357
quadratic,F2,N3,sgd,3,15000,0.01,19,0.010999552481232652,-0.049758373757434186,0.035115121961128946,0.5433726670016767
quadratic,F2,N3,sgd,4,15000,0.01,25,0.031923597463640506,-0.061421582559271215,0.05822577703678703,0.5581701249975595
quadratic,F2,N3,adam,0,15000,0.01,28,0.01192054578383151,-0.17283819194335395,0.04789232624737984,0.5702059589966666
quadratic,F2,N3,adam,1,15000,0.01,24,0.02160602871087844,-0.05990979360526924,0.057300052975703925,0.537945915995806
quadratic,F2,N3,adam,2,15000,0.01,30,0.008379307536278243,-0.11666496811215249,0.04688496040967634,0.5837821669992991
quadratic,F2,N3,adam,3,15000,0.01,12,0.023581725709342704,-0.047437340904134886,0.05938681544379983,0.5729734170017764
quadratic,F2,N3,adam,4,15000,0.01,10,0.03351966967659545,-0.0589095826741383,0.08725346058778224,0.5799136250061565
quadratic,F2,N3,adamw,0,15000,0.01,28,0.011920544866299648,-0.17283819764701164,0.04789220576995324,0.593201791998581
quadratic,F2,N3,adamw,1,15000,0.01,24,0.021606033040841098,-0.05990978827515947,0.05730016575154926,0.5747947910058429
quadratic,F2,N3,adamw,2,15000,0.01,30,0.008379257044920305,-0.1166649806680084,0.04688479622574971,0.565951500000665
quadratic,F2,N3,adamw,3,15000,0.01,12,0.02358174626646504,-0.047437344986194355,0.059386775830209154,0.6161641669968958
quadratic,F2,N3,adamw,4,15000,0.01,10,0.03351981810131605,-0.05890956020407791,0.08725358746841769,0.5571547080035089
quadratic,F2,N4,sgd,0,15000,0.01,89,0.0706805024512637,-0.1615179241251553,0.12495459007021566,0.8694115000034799
quadratic,F2,N4,sgd,1,15000,0.01,639,0.09089417482800113,-0.045042859840944346,0.14465332433620617,0.9149185829955968
quadratic,F2,N4,sgd,2,15000,0.01,36,0.1146556441706798,-0.09551884667944814,0.15719060858984724,0.8976859579997836
quadratic,F2,N4,sgd,3,15000,0.01,86,0.0976579778662703,-0.03135801665221433,0.14927386397945971,0.8647482499945909
quadratic,F2,N4,sgd,4,15000,0.01,54,0.18631183935082501,-0.019725084964741457,0.24706977955746942,0.8595947499998147
quadratic,F2,N4,adam,0,15000,0.01,85,0.12820749832413764,-0.14822640521676084,0.17687537264172734,0.9708582500024932
quadratic,F2,N4,adam,1,15000,0.01,642,0.15821295743005015,-0.03596546521330414,0.16623786846220606,0.972695541997382
quadratic,F2,N4,adam,2,15000,0.01,36,0.1760000203327022,-0.08280063611894486,0.19628120920257122,1.0047376669972437
quadratic,F2,N4,adam,3,15000,0.01,128,0.09407080403170012,-0.03194714064568045,0.14767346192295597,0.9465814579962171
quadratic,F2,N4,adam,4,15000,0.01,75,0.17281462252587265,-0.021254142566472956,0.24756144926470322,0.966948000001139
quadratic,F2,N4,adamw,0,15000,0.01,85,0.12820699100500124,-0.14822650458128134,0.1768750048653418,0.94149833299889
quadratic,F2,N4,adamw,1,15000,0.01,642,0.1582123176316627,-0.03596559589834783,0.16623736813857323,0.9648835829939344
quadratic,F2,N4,adamw,2,15000,0.01,36,0.17599960669907597,-0.08280071905850081,0.19628092020928378,0.9142629580019275
quadratic,F2,N4,adamw,3,15000,0.01,128,0.09407050897690618,-0.031947195808235886,0.14767329120525755,0.9346040000018547
quadratic,F2,N4,adamw,4,15000,0.01,75,0.1728130326205892,-0.021254583935949728,0.2475602032272517,0.9189658339964808
quadratic,F3,N1,sgd,0,15000,0.01,44,0.0038292805440964146,-0.17426513040562083,0.030745725244812377,0.19349879099900136
quadratic,F3,N1,sgd,1,15000,0.01,22,0.0037158108003056993,-0.06275185060889231,0.027797766811521765,0.19490116599627072
quadratic,F3,N1,sgd,2,15000,0.01,35,0.0037031015807260496,-0.11770623376375337,0.030814618924224827,0.21036362500308314
quadratic,F3,N1,sgd,3,15000,0.01,19,0.003462209125073778,-0.0508032112338379,0.022978650042578642,0.19111125000199536
quadratic,F3,N1,sgd,4,15000,0.01,25,0.0034643622071557443,-0.06528101520816795,0.025309292467290724,0.19756245800090255
quadratic,F3,N1,adam,0,15000,0.01,9,0.004635258538571936,-0.17404658597196337,0.0352811679828777,0.28090845800034003
quadratic,F3,N1,adam,1,15000,0.01,4,0.0050301491151668746,-0.06242357321795347,0.035800736340119696,0.2735549999997602
quadratic,F3,N1,adam,2,15000,0.01,5,0.004301324623928162,-0.11756218958156758,0.03370814305431749,0.2827832920011133
quadratic,F3,N1,adam,3,15000,0.01,2,0.003718794604968874,-0.05069488328259815,0.026256823059296885,0.3120520000011311
quadratic,F3,N1,adam,4,15000,0.01,2,0.003931775575808198,-0.06516533114279706,0.0275964270172265,0.2707776660026866
quadratic,F3,N1,adamw,0,15000,0.01,9,0.004519032742652754,-0.17404971826328294,0.035288476907864096,0.29018266599450726
quadratic,F3,N1,adamw,1,15000,0.01,4,0.004743998793055105,-0.06244060703099845,0.035716230091365125,0.3101175829942804
quadratic,F3,N1,adamw,2,15000,0.01,5,0.0047327420190539085,-0.11753318742497011,0.03387008817558048,0.3390855420002481
quadratic,F3,N1,adamw,3,15000,0.01,2,0.005293945781515701,-0.0506004071038243,0.026771619819117663,0.32768229200155474
quadratic,F3,N1,adamw,4,15000,0.01,2,0.004114605683597744,-0.06515370739896789,0.027693474873437735,0.3431275420007296
quadratic,F3,N2,sgd,0,15000,0.01,46,0.025206355102565543,-0.17121651240700803,0.059543885788454334,0.62431474999903
quadratic,F3,N2,sgd,1,15000,0.01,22,0.01727595017292692,-0.0600959033178681,0.06227756382814279,0.5377685420025955
quadratic,F3,N2,sgd,2,15000,0.01,38,0.01415939628235791,-0.11571736603538675,0.055105813228557364,0.551782833004836
quadratic,F3,N2,sgd,3,15000,0.01,18,0.020174243980692563,-0.047989448547463724,0.05601971881790108,0.5408770830035792
quadratic,F3,N2,sgd,4,15000,0.01,25,0.01530543500722193,-0.06300938804232993,0.05615307632360279,0.5618932920042425
quadratic,F3,N2,adam,0,15000,0.01,13,0.04191743379955102,-0.1678830962719729,0.08341301533522387,0.6171181249956135
quadratic,F3,N2,adam,1,15000,0.01,6,0.026987903304900772,-0.05756501294265459,0.08409876004411297,0.6259707499993965
quadratic,F3,N2,adam,2,15000,0.01,6,0.017460635814621078,-0.1150683320309091,0.06063266454718769,0.5837624999985565
quadratic,F3,N2,adam,3,15000,0.01,4,0.02567695313571886,-0.04687978363002651,0.06616975446217206,0.6250361250058631
quadratic,F3,N2,adam,4,15000,0.01,3,0.019388450606922458,-0.061999467884213594,0.06749624084350071,0.65918375000183
quadratic,F3,N2,adamw,0,15000,0.01,13,0.04200271621775267,-0.16788360440771655,0.0834308143803516,0.7234320829957142
quadratic,F3,N2,adamw,1,15000,0.01,6,0.02631914537469766,-0.05760141729709514,0.08405684829938688,0.8214758749963949
quadratic,F3,N2,adamw,2,15000,0.01,6,0.017362747292483296,-0.11509270591202367,0.0604434092800904,0.7118288340061554
quadratic,F3,N2,adamw,3,15000,0.01,4,0.025434834171616783,-0.046893476457364136,0.06612951127840379,0.6970175830065273
quadratic,F3,N2,adamw,4,15000,0.01,3,0.019445474421968745,-0.06199459374057911,0.06751874611804692,0.6754086250002729
quadratic,F3,N3,sgd,0,15000,0.01,45,0.011323610504808979,-0.17313527944277854,0.043520400278789236,0.33216512500075623
quadratic,F3,N3,sgd,1,15000,0.01,23,0.0216802220522061,-0.058954611551168434,0.07130108125305705,0.3214540839981055
quadratic,F3,N3,sgd,2,15000,0.01,34,0.012752109569208636,-0.1164922443643611,0.04477359098823523,0.346072833002836
quadratic,F3,N3,sgd,3,15000,0.01,19,0.03840976097912226,-0.04602968479677364,0.06870392058117027,0.3708939999996801
quadratic,F3,N3,sgd,4,15000,0.01,24,0.03934968851504073,-0.05812173224461584,0.09224802517921155,0.3833552919968497
quadratic,F3,N3,adam,0,15000,0.01,11,0.012290480204990701,-0.1729867944761389,0.04568689390070284,0.4649677499983227
quadratic,F3,N3,adam,1,15000,0.01,3,0.044455116829665554,-0.054043204569794084,0.10399019678224859,0.433437416999368
quadratic,F3,N3,adam,2,15000,0.01,7,0.022999830034905737,-0.11493669408632125,0.062011419805661855,0.45949633300188
quadratic,F3,N3,adam,3,15000,0.01,2,0.13223737138808206,-0.03439013606437777,0.11817926738314949,0.4568588330002967
quadratic,F3,N3,adam,4,15000,0.01,2,0.11130883467690487,-0.039055826416196315,0.18146141919320735,0.46091954199800966
quadratic,F3,N3,adamw,0,15000,0.01,11,0.012290483031833003,-0.1729868141796351,0.04568652953287285,0.48005487500631716
